Post_ID,Post_Date,Day,Hour,Platform,Content_Type,Content_Category,Followers,Reach,Impressions,Likes,Comments,Shares,Saves,Video_Views,Engagement_Rate,Month,Month_Number,Time_Slot
POST-1055,28-01-2025,Tuesday,15,YouTube,Carousel,Announcement,34191,3213,3900,63,8,4,2,0,2.4,January,1,Afternoon
POST-1056,18-12-2025,Thursday,8,Instagram,Video,Tutorial,34210,1459,1574,138,3,13,13,889,11.45,December,12,Morning
POST-1057,07-05-2025,Wednesday,12,YouTube,Video,Tutorial,34243,4008,5650,432,44,32,24,2068,13.27,May,5,Afternoon
POST-1058,16-04-2025,Wednesday,16,YouTube,Image,Education,34272,764,952,45,4,2,4,0,7.2,April,4,Evening
POST-1059,10-11-2025,Monday,14,YouTube,Video,Entertainment,34291,1788,1984,84,2,6,8,1020,5.59,November,11,Afternoon
POST-1060,22-04-2025,Tuesday,19,Instagram,Image,Product,34317,6020,10043,366,34,14,8,0,7.01,April,4,Evening
POST-1061,26-03-2025,Wednesday,17,Instagram,Video,Tutorial,34326,3932,4852,304,47,15,11,2500,9.59,March,3,Evening
POST-1062,04-04-2025,Friday,8,Instagram,Short,Education,34347,1228,2153,79,2,6,1,942,7.17,April,4,Morning
POST-1063,25-05-2025,Sunday,19,Facebook,Image,Entertainment,34352,1052,1584,44,2,3,2,0,4.85,May,5,Evening
POST-1064,25-01-2025,Saturday,16,YouTube,Image,Behind the Scenes,34407,4176,5497,336,40,10,8,0,9.43,January,1,Evening
POST-1065,22-08-2025,Friday,16,Instagram,Short,Tutorial,34453,2548,2791,291,31,30,31,2321,15.03,August,8,Evening
POST-1066,04-06-2025,Wednesday,14,YouTube,Carousel,Tutorial,34496,1889,3195,79,11,4,8,0,5.4,June,6,Afternoon
POST-1067,21-12-2025,Sunday,13,Instagram,Video,Announcement,34528,3277,3708,370,28,16,26,1920,13.43,December,12,Afternoon
POST-1068,09-10-2025,Thursday,14,Instagram,Video,Entertainment,34568,1910,3117,46,1,1,1,1214,2.57,October,10,Afternoon
POST-1069,21-05-2025,Wednesday,14,LinkedIn,Carousel,Education,34611,913,1320,67,5,7,2,0,8.87,May,5,Afternoon
POST-1070,16-09-2025,Tuesday,16,Instagram,Video,Education,34652,4071,5665,226,34,20,16,1330,7.27,September,9,Evening
POST-1071,22-10-2025,Wednesday,11,YouTube,Video,Announcement,34691,1834,2036,141,13,6,14,1555,9.49,October,10,Morning
POST-1072,13-03-2025,Thursday,17,Instagram,Carousel,Announcement,34708,1510,2061,73,6,2,9,0,5.96,March,3,Evening
POST-1073,28-02-2025,Friday,18,Instagram,Image,Tutorial,34741,1260,1338,29,3,2,3,0,2.94,February,2,Evening
POST-1074,19-02-2025,Wednesday,18,LinkedIn,Video,Education,34763,2998,4863,102,11,3,4,1685,4,February,2,Evening
POST-1075,17-01-2025,Friday,18,LinkedIn,Carousel,Education,34777,1683,2659,166,8,11,17,0,12,January,1,Evening
POST-1076,28-04-2025,Monday,21,Instagram,Carousel,Entertainment,34791,3680,4239,199,17,17,15,0,6.74,April,4,Night
POST-1077,17-10-2025,Friday,13,YouTube,Video,Education,34824,2259,3235,280,45,31,18,1340,16.56,October,10,Afternoon
POST-1078,08-10-2025,Wednesday,17,Instagram,Video,Education,34865,4725,5592,351,11,30,29,4261,8.91,October,10,Evening
POST-1079,18-05-2025,Sunday,21,Instagram,Image,Entertainment,34877,2116,3351,208,29,5,9,0,11.86,May,5,Night
POST-1080,28-06-2025,Saturday,22,Facebook,Short,Product,34926,1828,2178,113,8,7,4,1092,7.22,June,6,Night
POST-1081,08-10-2025,Wednesday,15,Facebook,Video,Behind the Scenes,34971,890,1049,103,14,10,5,792,14.83,October,10,Afternoon
POST-1082,03-12-2025,Wednesday,17,Facebook,Image,Product,34995,1433,1810,79,4,3,3,0,6.21,December,12,Evening
POST-1083,13-04-2025,Sunday,18,Facebook,Video,Behind the Scenes,35017,3879,6899,168,21,4,18,3436,5.44,April,4,Evening
POST-1084,28-08-2025,Thursday,12,Instagram,Carousel,Tutorial,35045,13923,23165,449,71,10,25,0,3.99,August,8,Afternoon
POST-1085,05-08-2025,Tuesday,16,Instagram,Short,Announcement,35084,1318,1782,34,1,2,0,514,2.81,August,8,Evening
POST-1086,15-08-2025,Friday,10,YouTube,Video,Entertainment,35108,1482,2439,46,7,5,3,1114,4.12,August,8,Morning
POST-1087,20-10-2025,Monday,16,Facebook,Short,Announcement,35123,3147,4157,270,11,17,33,1459,10.52,October,10,Evening
POST-1088,08-10-2025,Wednesday,9,Instagram,Carousel,Entertainment,35155,3396,4043,167,4,7,13,0,5.62,October,10,Morning
POST-1089,25-05-2025,Sunday,12,YouTube,Video,Education,35158,1806,3111,209,31,11,7,1172,14.29,May,5,Afternoon
POST-1090,01-10-2025,Wednesday,12,Facebook,Text,Behind the Scenes,35188,2731,2942,86,9,3,11,0,3.99,October,10,Afternoon
POST-1091,20-01-2025,Monday,18,Instagram,Image,Tutorial,35230,1085,1784,110,3,6,10,0,11.89,January,1,Evening
POST-1092,06-05-2025,Tuesday,9,Instagram,Short,Entertainment,35261,2222,3932,86,10,5,6,1320,4.82,May,5,Morning
POST-1093,21-03-2025,Friday,17,Instagram,Video,Education,35299,4283,4767,204,21,13,12,3096,5.84,March,3,Evening
POST-1094,04-04-2025,Friday,18,LinkedIn,Image,Entertainment,35333,6398,10841,280,50,8,33,0,5.8,April,4,Evening
POST-1095,26-11-2025,Wednesday,12,Instagram,Image,Tutorial,35369,2387,3902,96,16,10,9,0,5.49,November,11,Afternoon
POST-1096,09-06-2025,Monday,18,Instagram,Text,Product,35399,2270,2455,123,19,9,9,0,7.05,June,6,Evening
POST-1097,27-01-2025,Monday,17,YouTube,Short,Education,35417,3351,4634,361,39,27,15,1388,13.19,January,1,Evening
POST-1098,28-06-2025,Saturday,17,YouTube,Carousel,Entertainment,35442,4795,5970,112,16,11,11,0,3.13,June,6,Evening
POST-1099,26-01-2025,Sunday,9,Instagram,Video,Tutorial,35470,3416,4571,153,21,3,16,1764,5.65,January,1,Morning
POST-1100,21-02-2025,Friday,13,Facebook,Image,Behind the Scenes,35513,1735,2318,33,2,2,0,0,2.13,February,2,Afternoon
POST-1101,20-05-2025,Tuesday,12,Instagram,Image,Tutorial,35560,3181,4281,277,38,15,3,0,10.47,May,5,Afternoon
POST-1102,11-06-2025,Wednesday,14,Facebook,Text,Education,35593,4444,4698,111,8,9,2,0,2.93,June,6,Afternoon
POST-1103,26-03-2025,Wednesday,21,Instagram,Carousel,Education,35612,1772,2221,111,9,11,13,0,8.13,March,3,Night
POST-1104,22-08-2025,Friday,11,LinkedIn,Image,Entertainment,35631,1260,1597,111,4,2,10,0,10.08,August,8,Morning
POST-1105,01-07-2025,Tuesday,13,Instagram,Image,Behind the Scenes,35657,3458,5315,155,7,5,9,0,5.09,July,7,Afternoon
POST-1106,19-02-2025,Wednesday,21,Facebook,Short,Product,35702,3198,5027,93,9,4,11,3027,3.66,February,2,Night
POST-1107,28-10-2025,Tuesday,14,Facebook,Video,Education,35734,4442,7164,197,29,14,23,3503,5.92,October,10,Afternoon
POST-1108,20-02-2025,Thursday,8,Instagram,Short,Entertainment,35761,2748,4198,327,47,32,18,2048,15.43,February,2,Morning
POST-1109,12-05-2025,Monday,18,Instagram,Carousel,Tutorial,35780,1840,3165,45,2,3,2,0,2.83,May,5,Evening
POST-1110,05-03-2025,Wednesday,12,YouTube,Image,Announcement,35819,2061,3023,203,22,14,15,0,12.32,March,3,Afternoon
POST-1111,11-12-2025,Thursday,17,YouTube,Short,Entertainment,35850,1491,1915,48,2,1,3,637,3.62,December,12,Evening
POST-1112,14-04-2025,Monday,16,YouTube,Image,Product,35877,1560,1685,50,2,3,5,0,3.85,April,4,Evening
POST-1113,13-11-2025,Thursday,14,Facebook,Video,Entertainment,35907,1927,3073,182,15,10,20,1039,11.78,November,11,Afternoon
POST-1114,18-12-2025,Thursday,10,YouTube,Image,Product,35955,2011,2959,155,20,4,6,0,9.2,December,12,Morning
POST-1115,21-03-2025,Friday,21,YouTube,Video,Product,35981,4820,5651,263,44,28,26,2363,7.49,March,3,Night
POST-1116,10-01-2025,Friday,20,YouTube,Video,Product,36029,1339,1919,128,5,13,2,1123,11.05,January,1,Night
POST-1117,05-01-2025,Sunday,13,YouTube,Image,Education,36072,2553,4488,78,5,5,2,0,3.53,January,1,Afternoon
POST-1118,09-03-2025,Sunday,15,YouTube,Short,Behind the Scenes,36101,1899,2856,221,31,9,11,1652,14.32,March,3,Afternoon
POST-1119,27-05-2025,Tuesday,17,Instagram,Video,Tutorial,36139,5918,7585,476,49,36,7,5604,9.6,May,5,Evening
POST-1120,02-03-2025,Sunday,13,Instagram,Image,Entertainment,36166,3026,5008,311,27,16,16,0,12.23,March,3,Afternoon
POST-1121,16-12-2025,Tuesday,17,Instagram,Text,Product,36184,2138,2877,151,22,11,1,0,8.65,December,12,Evening
POST-1122,23-06-2025,Monday,8,Instagram,Short,Behind the Scenes,36209,4096,4346,327,10,7,31,2736,9.16,June,6,Morning
POST-1123,06-11-2025,Thursday,21,Facebook,Text,Behind the Scenes,36226,2721,3019,239,41,19,25,0,11.91,November,11,Night
POST-1124,06-01-2025,Monday,12,Instagram,Carousel,Announcement,36260,2022,3581,140,9,9,6,0,8.11,January,1,Afternoon
POST-1125,18-02-2025,Tuesday,14,Instagram,Carousel,Tutorial,36288,6078,6808,145,22,16,11,0,3.19,February,2,Afternoon
POST-1126,17-06-2025,Tuesday,16,YouTube,Carousel,Entertainment,36323,3872,6340,290,44,21,16,0,9.58,June,6,Evening
POST-1127,01-03-2025,Saturday,11,Instagram,Carousel,Education,36361,6762,7255,291,45,28,33,0,5.87,March,3,Morning
POST-1128,01-03-2025,Saturday,12,Instagram,Image,Entertainment,36352,4944,6762,369,45,15,17,0,9.02,March,3,Afternoon
POST-1129,09-01-2025,Thursday,15,Instagram,Image,Tutorial,36383,4013,5062,432,54,32,17,0,13.33,January,1,Afternoon
POST-1130,09-04-2025,Wednesday,8,YouTube,Video,Behind the Scenes,36390,2823,3692,244,7,11,22,2601,10.06,April,4,Morning
POST-1131,06-10-2025,Monday,12,Facebook,Video,Behind the Scenes,36420,1451,1622,146,12,16,14,774,12.96,October,10,Afternoon
POST-1132,17-10-2025,Friday,16,LinkedIn,Image,Entertainment,36437,3873,5234,174,21,20,18,0,6.02,October,10,Evening
POST-1133,05-07-2025,Saturday,10,LinkedIn,Short,Entertainment,36466,2734,4427,50,3,1,0,944,1.98,July,7,Morning
POST-1134,09-03-2025,Sunday,12,YouTube,Carousel,Entertainment,36511,3804,5491,80,10,5,1,0,2.52,March,3,Afternoon
POST-1135,14-06-2025,Saturday,22,YouTube,Video,Entertainment,36518,2617,3007,55,5,1,6,1296,2.56,June,6,Night
POST-1136,14-08-2025,Thursday,20,YouTube,Short,Education,36549,1803,2982,78,9,5,8,1553,5.55,August,8,Night
POST-1137,23-02-2025,Sunday,10,Instagram,Video,Entertainment,36576,1517,2584,71,11,7,2,641,6,February,2,Morning
POST-1138,29-05-2025,Thursday,18,LinkedIn,Text,Tutorial,36581,3856,5368,163,13,5,12,0,5.01,May,5,Evening
POST-1139,28-10-2025,Tuesday,16,Instagram,Carousel,Entertainment,36617,5333,7036,406,49,36,28,0,9.73,October,10,Evening
POST-1140,02-06-2025,Monday,18,Instagram,Carousel,Announcement,36645,2248,2390,190,6,12,8,0,9.61,June,6,Evening
POST-1141,21-06-2025,Saturday,11,Facebook,Image,Education,36667,3374,3721,271,40,32,5,0,10.31,June,6,Morning
POST-1142,26-10-2025,Sunday,21,YouTube,Short,Announcement,36686,5609,7468,574,87,33,20,2935,12.73,October,10,Night
POST-1143,03-09-2025,Wednesday,15,Instagram,Video,Announcement,36753,1668,1893,183,23,17,21,1291,14.63,September,9,Afternoon
POST-1144,28-02-2025,Friday,20,LinkedIn,Video,Tutorial,36776,2186,3884,195,25,15,11,869,11.25,February,2,Night
POST-1145,11-08-2025,Monday,19,YouTube,Image,Entertainment,36783,1428,2189,86,8,7,2,0,7.21,August,8,Evening
POST-1146,04-12-2025,Thursday,12,YouTube,Image,Product,36799,5017,6444,281,21,29,5,0,6.7,December,12,Afternoon
POST-1147,19-03-2025,Wednesday,8,Instagram,Image,Tutorial,36823,3040,4525,71,9,5,6,0,2.99,March,3,Morning
POST-1148,23-11-2025,Sunday,16,LinkedIn,Carousel,Announcement,36846,2047,2407,33,1,1,4,0,1.91,November,11,Evening
POST-1149,03-08-2025,Sunday,13,Instagram,Video,Entertainment,36873,1066,1852,117,12,8,4,570,13.23,August,8,Afternoon
POST-1150,01-09-2025,Monday,11,Instagram,Text,Tutorial,36889,2388,3404,70,3,6,7,0,3.6,September,9,Morning
POST-1151,01-05-2025,Thursday,10,LinkedIn,Carousel,Announcement,36923,4546,7158,402,57,41,5,0,11.11,May,5,Morning
POST-1152,19-01-2025,Sunday,11,LinkedIn,Video,Announcement,36946,2242,2660,128,12,10,3,1286,6.82,January,1,Morning
POST-1153,10-01-2025,Friday,19,LinkedIn,Short,Product,36957,2090,2937,48,5,2,4,1437,2.82,January,1,Evening
POST-1154,31-08-2025,Sunday,11,Facebook,Carousel,Behind the Scenes,36975,3742,5932,319,17,9,7,0,9.41,August,8,Morning
POST-1155,25-12-2025,Thursday,19,Instagram,Carousel,Tutorial,36999,1344,1801,109,9,3,7,0,9.52,December,12,Evening
POST-1156,08-08-2025,Friday,9,Instagram,Short,Behind the Scenes,37037,2713,2981,340,42,27,21,1514,15.85,August,8,Morning
POST-1157,11-05-2025,Sunday,21,YouTube,Text,Product,37071,3657,5126,249,23,14,3,0,7.9,May,5,Night
POST-1158,09-10-2025,Thursday,11,Instagram,Video,Behind the Scenes,37095,1723,2873,204,27,17,20,1212,15.55,October,10,Morning
POST-1159,12-12-2025,Friday,20,LinkedIn,Text,Announcement,37123,1677,2342,97,4,6,10,0,6.98,December,12,Night
POST-1160,20-03-2025,Thursday,11,Instagram,Image,Education,37154,3021,5391,120,9,6,13,0,4.9,March,3,Morning
POST-1161,07-02-2025,Friday,11,Instagram,Video,Announcement,37206,2499,3672,153,6,5,12,1979,7.04,February,2,Morning
POST-1162,14-12-2025,Sunday,18,Instagram,Image,Entertainment,37227,2320,3971,177,24,18,8,0,9.78,December,12,Evening
POST-1163,17-01-2025,Friday,9,Instagram,Image,Education,37260,2956,3175,288,24,12,28,0,11.91,January,1,Morning
POST-1164,20-11-2025,Thursday,11,YouTube,Text,Education,37297,2981,4541,281,39,22,22,0,12.21,November,11,Morning
POST-1165,22-02-2025,Saturday,17,Instagram,Image,Tutorial,37314,1592,2280,160,22,4,14,0,12.56,February,2,Evening
POST-1166,11-02-2025,Tuesday,8,LinkedIn,Video,Announcement,37344,1834,2417,130,3,14,12,693,8.67,February,2,Morning
POST-1167,11-04-2025,Friday,12,Facebook,Short,Entertainment,37374,3374,5825,214,25,7,9,3204,7.56,April,4,Afternoon
POST-1168,26-04-2025,Saturday,14,Instagram,Image,Announcement,37396,4872,5451,313,46,21,40,0,8.62,April,4,Afternoon
POST-1169,01-05-2025,Thursday,17,Facebook,Short,Education,37431,5533,7826,614,102,61,38,4020,14.73,May,5,Evening
POST-1170,12-01-2025,Sunday,11,Facebook,Video,Tutorial,37471,1664,2129,89,3,3,4,788,5.95,January,1,Morning
POST-1171,08-11-2025,Saturday,16,Instagram,Short,Tutorial,37513,4802,8499,120,5,10,8,2573,2.98,November,11,Evening
POST-1172,31-10-2025,Friday,18,Facebook,Text,Education,37539,3998,6541,193,18,11,28,0,6.25,October,10,Evening
POST-1173,06-09-2025,Saturday,13,LinkedIn,Video,Announcement,37569,2600,3121,214,29,24,19,1251,11,September,9,Afternoon
POST-1174,01-12-2025,Monday,11,YouTube,Image,Education,37625,3451,3954,331,14,10,6,0,10.46,December,12,Morning
POST-1175,09-12-2025,Tuesday,11,Instagram,Video,Education,37640,4159,4441,497,88,18,19,3699,14.96,December,12,Morning
POST-1176,28-12-2025,Sunday,16,LinkedIn,Image,Product,37670,7016,8311,515,70,38,53,0,9.64,December,12,Evening
POST-1177,18-05-2025,Sunday,8,LinkedIn,Video,Product,37709,1487,2597,147,4,12,18,709,12.17,May,5,Morning
POST-1178,12-08-2025,Tuesday,10,Instagram,Text,Product,37739,3672,6259,332,46,24,26,0,11.66,August,8,Morning
POST-1179,06-10-2025,Monday,9,Instagram,Video,Product,37775,2452,4045,258,23,8,17,2107,12.48,October,10,Morning
POST-1180,01-09-2025,Monday,15,LinkedIn,Carousel,Entertainment,37805,2364,3191,155,8,10,1,0,7.36,September,9,Afternoon
POST-1181,16-10-2025,Thursday,20,Facebook,Carousel,Tutorial,37842,4949,6984,471,60,12,14,0,11.25,October,10,Night
POST-1182,05-09-2025,Friday,21,Instagram,Image,Education,37885,4137,6128,405,55,34,46,0,13.05,September,9,Night
POST-1183,22-05-2025,Thursday,17,YouTube,Video,Tutorial,37911,1522,2522,29,2,1,1,1283,2.17,May,5,Evening
POST-1184,28-07-2025,Monday,12,Instagram,Text,Tutorial,37941,2269,2389,61,3,6,4,0,3.26,July,7,Afternoon
POST-1185,14-03-2025,Friday,8,LinkedIn,Video,Product,37968,2998,3555,350,20,20,31,1152,14.04,March,3,Morning
POST-1186,14-12-2025,Sunday,15,Instagram,Video,Behind the Scenes,37991,1226,1821,109,3,2,8,746,9.95,December,12,Afternoon
POST-1187,23-11-2025,Sunday,10,Instagram,Image,Tutorial,38019,4242,4903,123,6,2,13,0,3.39,November,11,Morning
POST-1188,10-08-2025,Sunday,14,Instagram,Carousel,Education,38034,2543,4459,253,20,12,23,0,12.11,August,8,Afternoon
POST-1189,08-10-2025,Wednesday,16,Instagram,Image,Product,38071,2895,3136,70,5,3,3,0,2.8,October,10,Evening
POST-1190,03-05-2025,Saturday,9,LinkedIn,Video,Entertainment,38119,3181,5662,227,8,25,17,1034,8.71,May,5,Morning
POST-1191,20-05-2025,Tuesday,9,Instagram,Carousel,Entertainment,38167,7094,8590,367,57,35,36,0,6.98,May,5,Morning
POST-1192,07-07-2025,Monday,8,YouTube,Short,Entertainment,38211,2703,3231,137,7,7,2,1690,5.66,July,7,Morning
POST-1193,07-04-2025,Monday,21,LinkedIn,Carousel,Behind the Scenes,38227,2181,2984,77,3,3,11,0,4.31,April,4,Night
POST-1194,07-01-2025,Tuesday,20,Instagram,Image,Tutorial,38273,6837,10449,164,9,4,14,0,2.79,January,1,Night
POST-1195,25-05-2025,Sunday,10,Instagram,Image,Entertainment,38293,2017,3599,101,9,3,13,0,6.25,May,5,Morning
POST-1196,22-09-2025,Monday,13,Facebook,Video,Tutorial,38320,1992,2803,54,5,4,6,1254,3.46,September,9,Afternoon
POST-1197,06-04-2025,Sunday,17,Instagram,Carousel,Product,38370,1245,2145,90,3,2,1,0,7.71,April,4,Evening
POST-1198,11-09-2025,Thursday,18,LinkedIn,Carousel,Product,38386,4777,8206,202,10,19,4,0,4.92,September,9,Evening
POST-1199,07-08-2025,Thursday,13,Facebook,Image,Education,38424,3075,5499,246,8,14,31,0,9.72,August,8,Afternoon
POST-1200,03-06-2025,Tuesday,14,Instagram,Text,Announcement,38455,3428,4524,349,31,30,14,0,12.37,June,6,Afternoon
